epoch,train_loss,train_acc,test_acc,test_loss,outlier_w>150,outlier_w_top2%,outlier_no>150,outlier_no_top2%,epoch_time_sec,peak_mem_MB,lr
1,1.8889438827514649,0.3048,0.4142,1.6317990966796876,0.0,0.020086669921875,0.0,0.020086669921875,20.601074695587158,396.73974609375,5.9999999999999995e-05
2,1.6368346825408935,0.40698,0.4735,1.467258437347412,0.0,0.02010498046875,0.0,0.02010498046875,20.012510776519775,396.73974609375,0.00011999999999999999
